TRACT,TRACTFIPS,HWAV_EVNTS,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR
201102,6055201102,17.95180836,12580.02198,55.93397707,Relatively Moderate
201200,6055201200,17.12978254,25147.64795,70.13984683,Relatively Moderate
201300,6055201300,16.31863577,4748.823301,39.1178709,Relatively Low
201401,6055201401,21.65216395,7347.442481,46.12686106,Relatively Low
201402,6055201402,20.4650236,3159.302836,33.25524426,Relatively Low
201403,6055201403,27.03964689,2281.47844,29.3511868,Relatively Low
201500,6055201500,20.87017051,26634.19067,71.21010322,Relatively Moderate
201601,6055201601,15,3691.354826,35.39218951,Relatively Low
201602,6055201602,15,4048.345645,36.69671312,Relatively Low
201700,6055201700,24.24028933,10089.40566,51.68743757,Relatively Moderate
201800,6055201800,27.85360334,10732.35942,52.82072016,Relatively Moderate
201900,6055201900,25.05718478,6051.889525,42.88993008,Relatively Low
202000,6055202000,15,7590.088431,46.68815107,Relatively Low
102,6057000102,37,46547.62329,81.55234743,Relatively High
104,6057000104,37,24052.7771,69.26461495,Relatively Moderate
105,6057000105,37,20372.70253,65.88973981,Relatively Moderate
106,6057000106,37,11498.57773,54.13118965,Relatively Moderate
107,6057000107,37,35133.1733,76.48408886,Relatively Moderate
200,6057000200,42.25867615,17351.84923,62.53983732,Relatively Moderate
300,6057000300,37,14065.02946,58.18865053,Relatively Moderate
401,6057000401,37,41716.83597,79.61518337,Relatively High
403,6057000403,39.90874374,11701.20651,54.47367169,Relatively Moderate
404,6057000404,37.00746282,37249.52063,77.55434524,Relatively Moderate
502,6057000502,37,40537.38339,79.04319079,Relatively High
503,6057000503,37,5558.293211,41.51286686,Relatively Low
504,6057000504,37,50609.49667,82.96389668,Relatively High
601,6057000601,37,21382.30163,66.87913238,Relatively Moderate
602,6057000602,37,41475.14988,79.50102269,Relatively High
701,6057000701,23.48139021,45932.35168,81.3359178,Relatively High
702,6057000702,37,25394.15939,70.31703372,Relatively Moderate
801,6057000801,24.31198547,36904.61259,77.38786091,Relatively Moderate
802,6057000802,37,45273.19381,81.07548875,Relatively High
900,6057000900,13.09738895,27556.27203,71.90933739,Relatively Moderate
1205,6057001205,0,0,0,No Rating
1207,6057001207,0,0,0,No Rating
1208,6057001208,0,0,0,No Rating
1209,6057001209,0.1172461684,0,0,No Rating
1210,6057001210,0,0,0,No Rating
1211,6057001211,0,0,0,No Rating
1101,6059001101,57.15038904,2506.051481,30.34652523,Relatively Low
1102,6059001102,83.585653,2716.922954,31.27645912,Relatively Low
1103,6059001103,35,2223.746737,29.0384341,Relatively Low
1201,6059001201,35,2347.491585,29.63421015,Relatively Low
1202,6059001202,35,1786.453929,26.81111164,Relatively Low
1301,6059001301,54.73454726,4823.01368,39.35094896,Relatively Low
1303,6059001303,35,2074.724433,28.31184893,Relatively Low
1304,6059001304,35,1766.740562,26.67554583,Relatively Low
1401,6059001401,34.8048111,2647.583909,30.98986824,Relatively Low
1402,6059001402,34.87446383,2072.598583,28.29876802,Relatively Low
1403,6059001403,34.52630093,745.13885,20.01260524,Relatively Low
1404,6059001404,35,1488.426557,25.027351,Relatively Low
1501,6059001501,34.79106482,1887.055759,27.34029396,Relatively Low
1503,6059001503,35,1974.441629,27.79217999,Relatively Low
1504,6059001504,35,1993.570927,27.90158398,Relatively Low
1505,6059001505,35,1908.543493,27.45683299,Relatively Low
1506,6059001506,34.34233531,1592.05876,25.68615326,Relatively Low
1507,6059001507,35,1870.767847,27.24159254,Relatively Low
1602,6059001602,35,1414.984954,24.55405984,Relatively Low
1603,6059001603,35,1573.861765,25.56247919,Relatively Low
1604,6059001604,35,1455.758959,24.81329972,Relatively Low
1704,6059001704,35,2872.849239,32.0161252,Relatively Low
1705,6059001705,35,1647.174008,26.02744613,Relatively Low
1706,6059001706,35,1165.064428,22.96413452,Relatively Low
1708,6059001708,35,1196.213893,23.17105075,Relatively Low
1709,6059001709,43.78820236,966.2150054,21.57874709,Relatively Low
1710,6059001710,35.53446737,1275.213302,23.72163821,Relatively Low
1801,6059001801,35,2492.012667,30.2799315,Relatively Low
1802,6059001802,35,3926.255242,36.22698949,Relatively Low
1901,6059001901,35,871.2043265,20.90805308,Relatively Low
1902,6059001902,35,1093.744192,22.48489749,Relatively Low
1903,6059001903,35,1473.033345,24.92270371,Relatively Low
11000,6059011000,35,2778.248184,31.56186082,Relatively Low
11101,6059011101,35,1347.001467,24.15092993,Relatively Low
11102,6059011102,35,1782.101578,26.78613899,Relatively Low
11200,6059011200,35,1743.256174,26.56019598,Relatively Low
11300,6059011300,35,2083.811358,28.35347001,Relatively Low
11401,6059011401,35,686.6819213,19.57142178,Relatively Low
11402,6059011402,35,613.757907,19.04937449,Relatively Low
11403,6059011403,35,2652.365542,31.0053275,Relatively Low
11502,6059011502,35,1770.515087,26.70289683,Relatively Low
11503,6059011503,35,592.0570922,18.90786282,Relatively Low
11504,6059011504,35,3295.335867,33.82248014,Relatively Low
11601,6059011601,35,3852.564654,35.977263,Relatively Low
11602,6059011602,35,3174.274601,33.32778386,Relatively Low
11707,6059011707,35,2226.380887,29.05389335,Relatively Low
11708,6059011708,35,1845.021423,27.10127004,Relatively Low
11709,6059011709,35,1162.212677,22.94035104,Relatively Low
11710,6059011710,35,958.398461,21.52404509,Relatively Low
11711,6059011711,35,3775.027651,35.68829377,Relatively Low
11712,6059011712,35,1989.211116,27.87898968,Relatively Low
11714,6059011714,35,227.6383472,16.82205204,Very Low
11715,6059011715,35,2220.399989,29.01702897,Relatively Low
11716,6059011716,35,1615.555402,25.84788089,Relatively Low
11717,6059011717,35,848.2804048,20.71778528,Relatively Low
11718,6059011718,35,1011.606297,21.90695904,Relatively Low
11720,6059011720,35,3572.026114,34.91057413,Relatively Low
11721,6059011721,35,1844.458414,27.09651334,Relatively Low
11722,6059011722,35,945.9177225,21.43604624,Relatively Low
21802,6059021802,35,3018.986028,32.63568473,Relatively Low
21807,6059021807,35,1459.111671,24.83470485,Relatively Low
21809,6059021809,35,832.537458,20.62740808,Relatively Low
21810,6059021810,35,975.5371026,21.64058412,Relatively Low
21812,6059021812,35,1582.198616,25.62193788,Relatively Low
21813,6059021813,35,22.31510924,15.86714551,Very Low
21814,6059021814,35,2329.939677,29.56880559,Relatively Low
21816,6059021816,35,1223.640344,23.36131856,Relatively Low
21817,6059021817,35,774.8659375,20.22427817,Relatively Low
21820,6059021820,35,1037.759578,22.09960519,Relatively Low
21821,6059021821,35,2183.933474,28.81368025,Relatively Low
21822,6059021822,35,3056.959689,32.81287162,Relatively Low
21823,6059021823,35,926.4394078,21.29334538,Relatively Low
21824,6059021824,35,497.290437,18.28949246,Relatively Low
21825,6059021825,35,788.588359,20.32535794,Relatively Low
21826,6059021826,35.24790682,835.3143924,20.64405651,Relatively Low
21827,6059021827,35,701.5381386,19.6879608,Relatively Low
21828,6059021828,35.53305985,783.2662271,20.28730438,Relatively Low
21829,6059021829,35,1295.935894,23.83817723,Relatively Low
21830,6059021830,35,1024.536189,21.99376873,Relatively Low
21831,6059021831,35,1954.572291,27.68634353,Relatively Low
21832,6059021832,34.77719308,1971.504228,27.77553156,Relatively Low
21903,6059021903,35,1291.599008,23.81915045,Relatively Low
21905,6059021905,35,1174.776161,23.03548495,Relatively Low
21912,6059021912,35,955.4605809,21.50026162,Relatively Low
21913,6059021913,35,3148.783586,33.20767731,Relatively Low
21914,6059021914,35,1382.320178,24.36617038,Relatively Low
21915,6059021915,35,904.4944104,21.13161775,Relatively Low
21916,6059021916,35,1310.492954,23.93568948,Relatively Low
21917,6059021917,35,645.6702314,19.29672264,Relatively Low
21918,6059021918,35,1533.185962,25.2901584,Relatively Low
21919,6059021919,35,798.6761493,20.39195167,Relatively Low
21920,6059021920,35,1500.303261,25.0998906,Relatively Low
21921,6059021921,35,804.1668498,20.41930267,Relatively Low
21922,6059021922,35,1366.485167,24.27698235,Relatively Low
21923,6059021923,35.07243348,1666.962991,26.13566094,Relatively Low
21924,6059021924,34.69288496,1263.487773,23.6538553,Relatively Low
32002,6059032002,35,1724.100805,26.45554868,Relatively Low
32003,6059032003,35,1038.962644,22.10792941,Relatively Low
32011,6059032011,33.34663961,359.2991188,17.48204348,Very Low
32012,6059032012,35,844.2035379,20.69638016,Relatively Low
32013,6059032013,35,1903.610173,27.43067117,Relatively Low
32014,6059032014,35,3121.599854,33.08875993,Relatively Low
32015,6059032015,35,1766.092858,26.67197831,Relatively Low
32020,6059032020,35,1213.957059,23.30067069,Relatively Low
32022,6059032022,35,2792.906864,31.61656281,Relatively Low
32027,6059032027,35,2014.364877,27.98601532,Relatively Low
32028,6059032028,35,1305.826859,23.90477097,Relatively Low
32029,6059032029,35,1256.442827,23.60985587,Relatively Low
32030,6059032030,35,920.7229405,21.23983256,Relatively Low
32031,6059032031,35,787.0078115,20.31465538,Relatively Low
32032,6059032032,35,872.2526785,20.91518813,Relatively Low
32033,6059032033,35,921.2746642,21.24340009,Relatively Low
32034,6059032034,35,1096.026545,22.50154593,Relatively Low
32035,6059032035,35,559.8671133,18.69737906,Relatively Low
32036,6059032036,35,946.2428631,21.43842458,Relatively Low
32037,6059032037,35,1180.485598,23.06521429,Relatively Low
32038,6059032038,35,1468.461701,24.89416354,Relatively Low
32039,6059032039,35,1814.009496,26.95262332,Relatively Low
32040,6059032040,35,521.6596724,18.43100414,Relatively Low
32041,6059032041,33.48633336,268.556532,17.03967084,Very Low
32042,6059032042,35.09604071,952.7309089,21.48004566,Relatively Low
32043,6059032043,35,704.1493144,19.71769015,Relatively Low
32044,6059032044,35,1220.691831,23.33991343,Relatively Low
32045,6059032045,35,601.4325087,18.96018646,Relatively Low
32046,6059032046,35,924.2604124,21.26956191,Relatively Low
32047,6059032047,35,1263.389791,23.65266613,Relatively Low
32048,6059032048,35,1207.852013,23.25786044,Relatively Low
32049,6059032049,35,2526.285911,30.43452409,Relatively Low
32050,6059032050,35,1201.201629,23.20434762,Relatively Low
32051,6059032051,35,1334.900102,24.07482281,Relatively Low
32053,6059032053,35,2129.819789,28.55919707,Relatively Low
32054,6059032054,35,2274.40584,29.31075489,Relatively Low
32055,6059032055,35,1212.971447,23.29234648,Relatively Low
32057,6059032057,35,2301.439751,29.44394235,Relatively Low
32058,6059032058,35,1606.664216,25.79198973,Relatively Low
32059,6059032059,35,2679.430595,31.13019074,Relatively Low
32061,6059032061,35,1626.85682,25.92874471,Relatively Low
32062,6059032062,35,731.8675889,19.91628217,Relatively Low
32063,6059032063,34.73328386,1556.494387,25.46734529,Relatively Low
32064,6059032064,35.2725999,1093.114816,22.4801408,Relatively Low
32065,6059032065,35,1120.876258,22.6704086,Relatively Low
32066,6059032066,35,4809.177427,39.30813871,Relatively Low
42106,6059042106,7.996171169,189.8541431,16.63059506,Very Low
42107,6059042107,10,453.6057375,18.00052324,Very Low
42108,6059042108,6.140515813,511.4869179,18.3739238,Relatively Low
42109,6059042109,34.48992505,1427.52452,24.63968035,Relatively Low
42111,6059042111,30.04027614,1187.865753,23.10802454,Relatively Low
42112,6059042112,28.82608648,1467.851555,24.89059601,Relatively Low
42113,6059042113,16.13348836,453.5017571,17.99933406,Very Low
42114,6059042114,16.88286703,357.2994444,17.46420587,Very Low
42115,6059042115,5.084394667,97.66525418,16.1894116,Very Low
42116,6059042116,6.26684354,438.8517094,17.91252438,Very Low
42201,6059042201,7.52659129,564.8379365,18.74137849,Relatively Low
42203,6059042203,32.21072952,2186.785426,28.82676117,Relatively Low
42205,6059042205,29.82383268,1375.759352,24.329306,Relatively Low
42206,6059042206,10,313.2934448,17.24183038,Very Low
42305,6059042305,4.985991416,198.8135067,16.67935119,Very Low
42307,6059042307,35,2186.896221,28.82913951,Relatively Low
42311,6059042311,15.11745392,570.4223728,18.77943205,Relatively Low
42312,6059042312,27.94055289,3314.709642,33.910479,Relatively Low
42313,6059042313,5.368838148,526.4347832,18.45478761,Relatively Low
42315,6059042315,35,1906.941827,27.4473196,Relatively Low
42317,6059042317,15.48022239,359.581439,17.48323265,Very Low
42319,6059042319,35,830.9059511,20.61313799,Relatively Low
42320,6059042320,35,1660.067164,26.09522903,Relatively Low
42323,6059042323,6.296449763,288.587277,17.12410217,Very Low
42324,6059042324,10,316.3653743,17.25728964,Very Low
42325,6059042325,11.07807015,228.1081407,16.82443039,Very Low
42326,6059042326,20.97834037,702.5352672,19.69985254,Relatively Low
42327,6059042327,35,1254.004791,23.58963992,Relatively Low
42328,6059042328,35,531.0163759,18.49284117,Relatively Low
42329,6059042329,35,1108.104091,22.58716644,Relatively Low
42330,6059042330,35,2252.645445,29.18470247,Relatively Low
42331,6059042331,31.40332604,1711.664608,26.38181991,Relatively Low
42332,6059042332,11.75876171,388.5637472,17.62117681,Very Low
42333,6059042333,35,1340.508225,24.11049803,Relatively Low
42334,6059042334,35,2082.319066,28.34276745,Relatively Low
42335,6059042335,35,1597.018664,25.72182847,Relatively Low
42336,6059042336,35,1012.106994,21.91052657,Relatively Low
42337,6059042337,19.22938582,402.0236978,17.69133806,Very Low
42338,6059042338,10,345.7512805,17.40950388,Very Low
42339,6059042339,10,273.9353655,17.06226514,Very Low
42340,6059042340,10,286.2995752,17.11458878,Very Low
42341,6059042341,10,533.856501,18.519003,Relatively Low
52408,6059052408,35,1163.455528,22.94986443,Relatively Low
52410,6059052410,35,2273.725979,29.30718737,Relatively Low
52411,6059052411,35,1770.73044,26.704086,Relatively Low
52415,6059052415,35,938.4428535,21.38966846,Relatively Low
52416,6059052416,35,1215.632397,23.30780574,Relatively Low
52417,6059052417,35,2416.577392,29.95528707,Relatively Low
52419,6059052419,35,779.3049578,20.25281834,Relatively Low
52421,6059052421,35,2672.68245,31.09808305,Relatively Low
52422,6059052422,35,3487.399976,34.57522713,Relatively Low
52423,6059052423,35,1908.034486,27.45326547,Relatively Low
52424,6059052424,35,1788.735104,26.82062503,Relatively Low
52425,6059052425,35,2241.078581,29.1288113,Relatively Low
52427,6059052427,35.0028671,1015.173908,21.92598583,Relatively Low
52428,6059052428,35.00851857,1643.88479,26.01198687,Relatively Low
52429,6059052429,35,3048.777769,32.77362888,Relatively Low
52430,6059052430,35.00034827,4772.458926,39.19873472,Relatively Low
52431,6059052431,35,1320.544518,23.99990487,Relatively Low
52432,6059052432,35,2739.963263,31.3858631,Relatively Low
52433,6059052433,35,5831.153793,42.31080245,Relatively Low
52434,6059052434,35,1463.315259,24.8596775,Relatively Low
52435,6059052435,35,1909.045414,27.45921134,Relatively Low
52436,6059052436,35,1009.263521,21.89149979,Relatively Low
52437,6059052437,35,10620.67743,52.62212815,Relatively Moderate
52438,6059052438,35,2197.939742,28.89573324,Relatively Low
52439,6059052439,35,2745.388567,31.4132141,Relatively Low
52502,6059052502,35,1930.269056,27.56029111,Relatively Low
52505,6059052505,35,2140.948675,28.61865576,Relatively Low
52506,6059052506,35,712.9102178,19.77952718,Relatively Low
52511,6059052511,35,1752.678324,26.60657375,Relatively Low
52513,6059052513,35,2067.960987,28.2678495,Relatively Low
52514,6059052514,35,1609.77497,25.80863816,Relatively Low
52518,6059052518,35,2459.524729,30.14793322,Relatively Low
52519,6059052519,35,1305.257587,23.90120344,Relatively Low
52520,6059052520,35,1086.124141,22.42068211,Relatively Low
52521,6059052521,35,1629.076385,25.93944727,Relatively Low
52522,6059052522,35,1045.797132,22.14598297,Relatively Low
52523,6059052523,35,1188.053729,23.10921372,Relatively Low
52524,6059052524,35,2403.982841,29.89345003,Relatively Low
52526,6059052526,35,1318.817965,23.98682395,Relatively Low
52527,6059052527,35,2154.420018,28.6757361,Relatively Low
52528,6059052528,35,1046.519119,22.15311801,Relatively Low
52529,6059052529,35,932.2308139,21.34923655,Relatively Low
52530,6059052530,35,1818.116681,26.97521762,Relatively Low
52531,6059052531,35,1236.277477,23.45407411,Relatively Low
52532,6059052532,35,2181.185666,28.80297769,Relatively Low
52533,6059052533,35,2021.956389,28.02882557,Relatively Low
52534,6059052534,35,808.207605,20.44903201,Relatively Low
52535,6059052535,35,1858.61681,27.1892689,Relatively Low
62605,6059062605,5.902392414,248.8950884,16.92551016,Very Low
62610,6059062610,13.08781302,1653.549977,26.06312134,Relatively Low
62611,6059062611,16.65446439,1057.568816,22.23873852,Relatively Low
62614,6059062614,10,2575.973,30.66641298,Relatively Low
62619,6059062619,8.562819219,322.6044941,17.28345146,Very Low
62620,6059062620,8.241159632,346.5895908,17.41069305,Very Low
62622,6059062622,35,1422.410271,24.60162679,Relatively Low
62625,6059062625,35,1532.826642,25.28896922,Relatively Low
62626,6059062626,10,248.3267376,16.91837511,Very Low
62627,6059062627,10,389.0826108,17.6259335,Very Low
62628,6059062628,10,297.3461678,17.16691243,Very Low
62629,6059062629,10,180.839028,16.5699472,Very Low
62630,6059062630,15.30289576,111.646697,16.25481615,Very Low
62631,6059062631,10,239.2813731,16.86842981,Very Low
62632,6059062632,9.899897914,350.5385774,17.43685487,Very Low
62633,6059062633,24.2140911,1413.105957,24.53860058,Relatively Low
